query_index,query_basename,gt_match_col,T_true,method,T_hat,Qerror,n_post,n_comment
264,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a_unbiased_test1,2527709.7693106653,0.017607455959949957,245,0
264,query_cycle_6_133.graph,u1,2573014.0,proxy_mab,2439080.700006453,0.05205307860491515,137,0
264,query_cycle_6_133.graph,u1,2573014.0,proxyE_importance,2637516.048761815,0.02506867384391023,248,0
265,query_cycle_6_133.graph,u1,2573014.0,baseline_uniform,693883.5743096235,0.7303226588313848,239,0
265,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy,2413314.056091933,0.06206726582446382,239,0
265,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a,2590082.5232476904,0.006633669015283401,239,0
265,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a_unbiased_test1,2503529.1561304824,0.027005233500290927,239,0
265,query_cycle_6_133.graph,u1,2573014.0,proxy_mab,2134298.495677307,0.1705064583102514,142,0
265,query_cycle_6_133.graph,u1,2573014.0,proxyE_importance,2748933.3192186053,0.06837091411807526,242,0
266,query_cycle_6_133.graph,u1,2573014.0,baseline_uniform,3539028.7214754103,0.37544091150511044,244,0
266,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy,2764624.8702400913,0.07446942388968399,244,0
266,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a,2480937.4742622627,0.03578547405406162,244,0
266,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a_unbiased_test1,2741013.1377682085,0.06529274141851095,244,0
266,query_cycle_6_133.graph,u1,2573014.0,proxy_mab,2426560.241368974,0.05691914565215188,144,0
266,query_cycle_6_133.graph,u1,2573014.0,proxyE_importance,2472824.1096017794,0.03893872726624131,247,0
267,query_cycle_6_133.graph,u1,2573014.0,baseline_uniform,1941024.1379338843,0.24562239539548394,242,0
267,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy,2044353.714273816,0.20546343149558613,242,0
267,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a,2424607.9108947804,0.057677917456033886,242,0
267,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a_unbiased_test1,2215034.7503152364,0.13912837228431854,242,0
267,query_cycle_6_133.graph,u1,2573014.0,proxy_mab,26485.14648380503,0.9897065672849797,158,0
267,query_cycle_6_133.graph,u1,2573014.0,proxyE_importance,2307639.8732679794,0.10313745931115052,244,0
268,query_cycle_6_133.graph,u1,2573014.0,baseline_uniform,2681032.669876543,0.04198137665653699,243,0
268,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy,2189758.377535046,0.1489520159878469,243,0
268,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a,2854620.671992348,0.1094462260960679,243,0
268,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a_unbiased_test1,2392948.9635590063,0.06998214406955953,243,0
268,query_cycle_6_133.graph,u1,2573014.0,proxy_mab,2412525.7119452986,0.062373655197640356,143,0
268,query_cycle_6_133.graph,u1,2573014.0,proxyE_importance,3191119.383211654,0.2402262028934371,245,0
269,query_cycle_6_133.graph,u1,2573014.0,baseline_uniform,3187761.986653061,0.23892135318854119,245,0
269,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy,2128158.8713222877,0.17289261880336146,245,0
269,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a,2550060.651625391,0.008920801975663134,245,0
269,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a_unbiased_test1,2497934.336302166,0.029179656114515555,245,0
269,query_cycle_6_133.graph,u1,2573014.0,proxy_mab,2436088.3220615718,0.05321606409387133,133,0
269,query_cycle_6_133.graph,u1,2573014.0,proxyE_importance,2538902.5177351004,0.013257402511179359,248,0
270,query_cycle_6_132.graph,u1,67470.0,baseline_uniform,81216.54399196786,0.20374305605406642,249,0
270,query_cycle_6_132.graph,u1,67470.0,baseline_proxy,101769.64997738203,0.5083689043631544,249,0
270,query_cycle_6_132.graph,u1,67470.0,baseline_proxy_a,66727.74535138803,0.01100125461111558,249,0
270,query_cycle_6_132.graph,u1,67470.0,baseline_proxy_a_unbiased_test1,65935.4625031805,0.022743997285008085,249,0
270,query_cycle_6_132.graph,u1,67470.0,proxy_mab,58660.50736299964,0.13056903271083978,141,0
270,query_cycle_6_132.graph,u1,67470.0,proxyE_importance,59254.63277156465,0.12176326112991481,252,0
271,query_cycle_6_133.graph,u1,2573014.0,baseline_uniform,2275342.7921757326,0.11568969614011718,239,0
271,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy,2193578.4516203087,0.1474673470022671,239,0
271,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a,2380672.009870015,0.07475357309753655,239,0
271,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a_unbiased_test1,2457355.3752288823,0.04495063951114051,239,0
271,query_cycle_6_133.graph,u1,2573014.0,proxy_mab,2262356.1909022788,0.1207369291802226,132,0
271,query_cycle_6_133.graph,u1,2573014.0,proxyE_importance,2730269.7239001803,0.06111732151483836,242,0
272,query_cycle_6_133.graph,u1,2573014.0,baseline_uniform,1617037.4610878665,0.37153957922970243,239,0
272,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy,2990618.8313877545,0.16230181078989642,239,0
272,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a,2831885.2499124715,0.1006101210146822,239,0
272,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a_unbiased_test1,2601164.8552507274,0.010940809203030914,239,0
272,query_cycle_6_133.graph,u1,2573014.0,proxy_mab,2524937.846204577,0.018684761837838033,133,0
272,query_cycle_6_133.graph,u1,2573014.0,proxyE_importance,2579801.551715931,0.002637976985718276,242,0
273,query_cycle_6_133.graph,u1,2573014.0,baseline_uniform,2312913.9996666666,0.1010876739626498,240,0
273,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy,2095493.157915745,0.18558812431034385,240,0
273,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a,2442700.419699638,0.05064627720656081,240,0
273,query_cycle_6_133.graph,u1,2573014.0,baseline_proxy_a_unbiased_test1,2764426.1458311407,0.07439218979420271,240,0
273,query_cycle_6_133.graph,u1,2573014.0,proxy_mab,1994209.347590101,0.22495200275237487,152,0
273,query_cycle_6_133.graph,u1,2573014.0,proxyE_importance,2576556.2453558436,0.0013766910540881497,243,0
274,query_cycle_6_135.graph,u1,2399067.0,baseline_uniform,1664327.8411527376,0.30626037490710445,347,0
274,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy,2512358.1734661395,0.04722301355741189,347,0
274,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a,2440162.9941115878,0.017129990163504295,347,0
274,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a_unbiased_test1,2830353.3244180614,0.17977252174201946,347,0
274,query_cycle_6_135.graph,u1,2399067.0,proxy_mab,2421432.9412884484,0.00932276642896943,205,0
274,query_cycle_6_135.graph,u1,2399067.0,proxyE_importance,2625668.007396497,0.09445380533202984,350,0
275,query_cycle_6_135.graph,u1,2399067.0,baseline_uniform,3092665.429154519,0.28911173766906845,343,0
275,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy,2043308.631918601,0.14829030122184958,343,0
275,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a,2290660.242287866,0.04518704884529451,343,0
275,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a_unbiased_test1,2570842.360882035,0.07160090188478896,343,0
275,query_cycle_6_135.graph,u1,2399067.0,proxy_mab,2064704.1512402263,0.13937203452832858,197,0
275,query_cycle_6_135.graph,u1,2399067.0,proxyE_importance,2393011.0459086224,0.002524295524625847,346,0
276,query_cycle_6_135.graph,u1,2399067.0,baseline_uniform,2828056.016331361,0.17881493777846186,338,0
276,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy,3005567.5515985256,0.25280684182581215,338,0
276,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a,2285022.8222671384,0.04753688735365107,338,0
276,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a_unbiased_test1,2651238.948827905,0.1051125078323803,338,0
276,query_cycle_6_135.graph,u1,2399067.0,proxy_mab,2416198.3307820577,0.007140830490377183,201,0
276,query_cycle_6_135.graph,u1,2399067.0,proxyE_importance,2507488.806500052,0.04519332161213176,341,0
277,query_cycle_6_135.graph,u1,2399067.0,baseline_uniform,4093585.5193043477,0.7063239664854494,345,0
277,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy,2107403.7704163087,0.12157360739974804,345,0
277,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a,2390843.9141720943,0.003427618248221365,345,0
277,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a_unbiased_test1,3161123.183721974,0.3176468951146317,345,0
277,query_cycle_6_135.graph,u1,2399067.0,proxy_mab,2222444.968221003,0.07362113345688004,186,0
277,query_cycle_6_135.graph,u1,2399067.0,proxyE_importance,2397479.4758423697,0.0006617256448570547,348,0
278,query_cycle_6_135.graph,u1,2399067.0,baseline_uniform,1558084.5885057473,0.3505456127295539,348,0
278,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy,1981091.8709003958,0.17422403338447998,348,0
278,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a,2255968.6359223397,0.05964750633377903,348,0
278,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a_unbiased_test1,2537398.8684184584,0.05766069410252335,348,0
278,query_cycle_6_135.graph,u1,2399067.0,proxy_mab,1982873.7870268736,0.17348127958624185,194,0
278,query_cycle_6_135.graph,u1,2399067.0,proxyE_importance,2261362.1751336516,0.05739932434831892,351,0
279,query_cycle_6_135.graph,u1,2399067.0,baseline_uniform,1742936.6,0.2734939874542895,345,0
279,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy,2291517.1603730023,0.04482986078629639,345,0
279,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a,2910657.0703343553,0.21324542846629765,345,0
279,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a_unbiased_test1,2253550.8953094054,0.06065529003174759,345,0
279,query_cycle_6_135.graph,u1,2399067.0,proxy_mab,2016411.0698436152,0.159501977292166,199,0
279,query_cycle_6_135.graph,u1,2399067.0,proxyE_importance,2197955.17506578,0.08382918231721746,348,0
280,query_cycle_6_135.graph,u1,2399067.0,baseline_uniform,3629312.1643274855,0.5128015033875609,342,0
280,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy,2516340.626397888,0.048883014270917895,342,0
280,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a,2494730.5916386642,0.039875331384519166,342,0
280,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a_unbiased_test1,2827982.533476544,0.17878430801496753,342,0
280,query_cycle_6_135.graph,u1,2399067.0,proxy_mab,2257415.7776277848,0.05904429612520836,197,0
280,query_cycle_6_135.graph,u1,2399067.0,proxyE_importance,2310318.2718135696,0.036993017780007985,345,0
281,query_cycle_6_135.graph,u1,2399067.0,baseline_uniform,1686982.7895652172,0.2968171420117832,345,0
281,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy,2635032.164670579,0.09835705491784062,345,0
281,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a,2293048.653024392,0.04419149068183915,345,0
281,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a_unbiased_test1,2369970.98533354,0.012128054225438467,345,0
281,query_cycle_6_135.graph,u1,2399067.0,proxy_mab,2352770.032378063,0.01929790523646773,183,0
281,query_cycle_6_135.graph,u1,2399067.0,proxyE_importance,2366416.282711711,0.013609756329560291,347,0
282,query_cycle_6_136.graph,u1,847026.0,baseline_uniform,570509.1700194805,0.32645613001315127,308,0
282,query_cycle_6_136.graph,u1,847026.0,baseline_proxy,653077.0935282938,0.2289763318619573,308,0
282,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a,760712.9114655183,0.10190134486365438,308,0
282,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a_unbiased_test1,886490.576392827,0.0465919303454994,308,0
282,query_cycle_6_136.graph,u1,847026.0,proxy_mab,1083408.869060191,0.2790739234217026,167,0
282,query_cycle_6_136.graph,u1,847026.0,proxyE_importance,848078.8447829017,0.0012429899234518125,311,0
283,query_cycle_6_136.graph,u1,847026.0,baseline_uniform,901474.8740321542,0.06428241167585672,311,0
283,query_cycle_6_136.graph,u1,847026.0,baseline_proxy,519271.8357727066,0.3869469936310023,311,0
283,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a,777735.1907413133,0.08180481975604849,311,0
283,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a_unbiased_test1,934429.0127485318,0.10318811081186618,311,0
283,query_cycle_6_136.graph,u1,847026.0,proxy_mab,690615.4939528956,0.1846584473760007,172,0
283,query_cycle_6_136.graph,u1,847026.0,proxyE_importance,926232.6341848032,0.09351145559263026,314,0
284,query_cycle_6_136.graph,u1,847026.0,baseline_uniform,774416.7429488818,0.08572258354657139,313,0
284,query_cycle_6_136.graph,u1,847026.0,baseline_proxy,738828.2381777614,0.12773841868164443,313,0
284,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a,969573.5068729991,0.1446797463985747,313,0
284,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a_unbiased_test1,966106.5494441484,0.14058665193766004,313,0
284,query_cycle_6_136.graph,u1,847026.0,proxy_mab,1185254.4920576885,0.39931299872458287,164,0
284,query_cycle_6_136.graph,u1,847026.0,proxyE_importance,789913.8110057006,0.06742672479274472,316,0
285,query_cycle_6_136.graph,u1,847026.0,baseline_uniform,1563780.7814102564,0.8462016294780283,312,0
285,query_cycle_6_136.graph,u1,847026.0,baseline_proxy,619416.1761639391,0.26871645479130624,312,0
285,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a,782874.2066777041,0.07573769084100829,312,0
285,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a_unbiased_test1,760957.0559121199,0.10161310761166727,312,0
285,query_cycle_6_136.graph,u1,847026.0,proxy_mab,719916.310458757,0.15006586520513304,181,0
285,query_cycle_6_136.graph,u1,847026.0,proxyE_importance,814273.9201027534,0.038667148230687794,315,0
286,query_cycle_6_136.graph,u1,847026.0,baseline_uniform,1241181.7768311691,0.4653408240492844,308,0
286,query_cycle_6_136.graph,u1,847026.0,baseline_proxy,985131.8520349886,0.16304794898266237,308,0
286,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a,815938.2692138671,0.03670221550003525,308,0
286,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a_unbiased_test1,877559.1625700267,0.036047491541023186,308,0
286,query_cycle_6_136.graph,u1,847026.0,proxy_mab,703117.8663842967,0.16989813018219432,182,0
286,query_cycle_6_136.graph,u1,847026.0,proxyE_importance,984401.193857091,0.1621853329851634,311,0
287,query_cycle_6_136.graph,u1,847026.0,baseline_uniform,1551490.1129315959,0.8316912502468589,307,0
287,query_cycle_6_136.graph,u1,847026.0,baseline_proxy,729396.7169113657,0.13887328498609755,307,0
287,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a,781837.0922560696,0.07696210947943788,307,0
287,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a_unbiased_test1,794330.5911801611,0.062212268359930975,307,0
287,query_cycle_6_136.graph,u1,847026.0,proxy_mab,22693.81565095391,0.9732076516530143,193,0
287,query_cycle_6_136.graph,u1,847026.0,proxyE_importance,1002057.3329848257,0.18303019386043134,310,0
288,query_cycle_6_136.graph,u1,847026.0,baseline_uniform,663155.2407500001,0.21707805811155725,312,0
288,query_cycle_6_136.graph,u1,847026.0,baseline_proxy,680769.298968663,0.19628287801240696,312,0
288,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a,895260.6760938003,0.056945921487416375,312,0
288,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a_unbiased_test1,913321.0594518464,0.07826803362806621,312,0
288,query_cycle_6_136.graph,u1,847026.0,proxy_mab,880850.295149171,0.039933006955124195,183,0
288,query_cycle_6_136.graph,u1,847026.0,proxyE_importance,957865.8400294071,0.1308576596579173,315,0
289,query_cycle_6_136.graph,u1,847026.0,baseline_uniform,1964197.88,1.318934578159348,321,0
289,query_cycle_6_136.graph,u1,847026.0,baseline_proxy,794919.8183825735,0.061516625956495374,321,0
289,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a,959497.166445171,0.13278360575138307,321,0
289,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a_unbiased_test1,776936.145273972,0.08274817387663194,321,0
289,query_cycle_6_136.graph,u1,847026.0,proxy_mab,735331.2660954866,0.13186694848152644,178,0
289,query_cycle_6_136.graph,u1,847026.0,proxyE_importance,937904.5516856117,0.10729133661258534,324,0
290,query_cycle_6_135.graph,u1,2399067.0,baseline_uniform,3051902.0861271676,0.2721204060274963,346,0
290,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy,3182850.81961805,0.32670359753106104,346,0
290,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a,2425352.212379089,0.010956431137225052,346,0
290,query_cycle_6_135.graph,u1,2399067.0,baseline_proxy_a_unbiased_test1,2296272.93204998,0.04284751861870472,346,0
290,query_cycle_6_135.graph,u1,2399067.0,proxy_mab,2194836.2391383206,0.08512924435277525,189,0
290,query_cycle_6_135.graph,u1,2399067.0,proxyE_importance,2344217.583688534,0.022862811381035266,349,0
291,query_cycle_6_138.graph,u1,111915.0,baseline_uniform,141738.95087765958,0.2664875206867674,282,0
291,query_cycle_6_138.graph,u1,111915.0,baseline_proxy,95662.94974058136,0.14521780154062136,282,0
291,query_cycle_6_138.graph,u1,111915.0,baseline_proxy_a,121534.99357676992,0.08595803580190252,282,0
291,query_cycle_6_138.graph,u1,111915.0,baseline_proxy_a_unbiased_test1,119926.29076230872,0.07158370872813048,282,0
291,query_cycle_6_138.graph,u1,111915.0,proxy_mab,110458.34494076947,0.01301572675003823,159,0
291,query_cycle_6_138.graph,u1,111915.0,proxyE_importance,203586.59565887708,0.8191180418967706,284,0
292,query_cycle_6_138.graph,u1,111915.0,baseline_uniform,118275.00876879433,0.0568289216708603,282,0
292,query_cycle_6_138.graph,u1,111915.0,baseline_proxy,139851.9788043033,0.24962675963278652,282,0
292,query_cycle_6_138.graph,u1,111915.0,baseline_proxy_a,116473.09199079742,0.04072815968187836,282,0
292,query_cycle_6_138.graph,u1,111915.0,baseline_proxy_a_unbiased_test1,112212.53682788089,0.002658596505212788,282,0
292,query_cycle_6_138.graph,u1,111915.0,proxy_mab,105393.19366290506,0.058274640013357804,145,0
292,query_cycle_6_138.graph,u1,111915.0,proxyE_importance,119879.96399247687,0.07116976269916339,285,0
293,query_cycle_6_136.graph,u1,847026.0,baseline_uniform,815096.1100000001,0.03769646976598109,319,0
293,query_cycle_6_136.graph,u1,847026.0,baseline_proxy,1014266.0430509539,0.1974438128829031,319,0
293,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a,865884.230966341,0.022264052067281267,319,0
293,query_cycle_6_136.graph,u1,847026.0,baseline_proxy_a_unbiased_test1,745332.0274583459,0.12006003657698126,319,0
293,query_cycle_6_136.graph,u1,847026.0,proxy_mab,832813.177854239,0.016779676356759993,190,0
293,query_cycle_6_136.graph,u1,847026.0,proxyE_importance,814050.5108375091,0.038930905500528835,322,0
294,query_cycle_6_138.graph,u1,111915.0,baseline_uniform,175792.47211007198,0.5707677443602017,278,0
294,query_cycle_6_138.graph,u1,111915.0,baseline_proxy,183941.04799068486,0.6435781440440054,278,0
294,query_cycle_6_138.graph,u1,111915.0,baseline_proxy_a,113728.81201939957,0.016207050166640494,278,0
294,query_cycle_6_138.graph,u1,111915.0,baseline_proxy_a_unbiased_test1,86894.6943351072,0.2235652563543118,278,0
294,query_cycle_6_138.graph,u1,111915.0,proxy_mab,94565.8207220665,0.15502103630374386,162,0
294,query_cycle_6_138.graph,u1,111915.0,proxyE_importance,112010.73277086843,0.0008554060748642411,281,0
295,query_cycle_6_138.graph,u1,111915.0,baseline_uniform,133047.32755263156,0.18882480054176434,285,0
295,query_cycle_6_138.graph,u1,111915.0,baseline_proxy,114511.44744993681,0.02320017379204582,285,0
295,query_cycle_6_138.graph,u1,111915.0,baseline_proxy_a,103743.80273271416,0.07301252975281096,285,0
295,query_cycle_6_138.graph,u1,111915.0,baseline_proxy_a_unbiased_test1,129254.0187287766,0.15493024821316714,285,0
295,query_cycle_6_138.graph,u1,111915.0,proxy_mab,121384.13735383426,0.08461008223950552,165,0
295,query_cycle_6_138.graph,u1,111915.0,proxyE_importance,105735.33497747962,0.05521748668650652,288,0
